id_producto,nombre,precio,numero_cajas,categoria
2316,STOCKSUND,80000,1,living
2317,GRÖNLID,48000,1,living
2318,POÄNG,56000,2,living
2319,LIDHULT,4672000,3,living
232,STUVA / FRITIDS,796000,2,dormitorio
2320,SÖDERHAMN,2220000,1,living
2321,KUNGSHAMN,36000,5,living
2322,VALLENTUNA,80000,3,living
2323,VALLENTUNA,48000,5,living
2324,TULLSTA,116000,3,living
2325,VALLENTUNA,3116800,4,living
2326,GRÖNLID,3348000,1,living
2327,VATTVIKEN,796000,2,living
2328,LANDSKRONA,4876000,4,living
2329,NYHAMN,276000,2,living
233,VITVAL,796000,4,dormitorio
2330,DELAKTIG,80000,1,living
2331,EKTORP,100000,2,living
2332,VALLENTUNA,83200,5,living
2333,LANDSKRONA,2396000,3,living
2334,NYHAMN,1156000,5,living
2335,NORSBORG,3376000,1,living
2336,NYHAMN,140000,2,living
2337,VALLENTUNA,544000,1,living
2338,DIHULT,210000,3,living
2339,SANDARED,356000,4,living
234,VIMLE,2684000,4,dormitorio
2340,POÄNG,156000,2,living
2341,VALLENTUNA,2345600,5,living
2342,SÖDERHAMN,116000,5,living
2343,LANDSKRONA,80000,5,living
2344,LIDHULT,7668000,3,living
2345,LIDHULT,2316000,2,living
2346,KIVIK,200000,1,living
2347,KIVIK,636000,3,living
2348,VIMLE,2684000,3,living
2349,VIMLE,3716000,5,living
235,FLOTTEBO,1340800,1,dormitorio
2350,NORSBORG,4400000,4,living
2351,EMTEN,31200,2,living
2352,NORSBORG,1344000,4,living
2353,EKTORP,556000,2,living
2354,GENEVAD,2157600,3,living
2355,VIMLE,164000,2,living
2356,KIVIK,3716000,2,living
2357,EKTORP,516000,3,living
2358,KIVIK,4756000,3,living
2359,DELAKTIG,2060000,5,living
236,LYCKSELE LÖVÅS,1076000,3,dormitorio
2360,NORSBORG,112000,2,living
2361,VIMLE,100000,3,living
2362,GRÖNLID,76000,4,living
2363,LIDHULT,80000,1,living
2364,LIDHULT,2156000,4,living
2365,FÄRLÖV,476800,2,living
2366,VALLENTUNA,512000,1,living
2367,LYCKSELE LÖVÅS,996000,4,living
2368,NORSBORG,224000,5,living
2369,VALLENTUNA,128000,2,living
237,GRÖNLID,4888000,5,dormitorio
2370,SÖDERHAMN,300000,4,living
2371,VIMLE,2132000,4,living
2372,GRÖNLID,160000,3,living
2373,EKTORP,80000,5,living
2374,DELAKTIG,3120000,4,living
2375,GRÖNLID,6088000,4,living
2376,LIDHULT,3756000,5,living
2377,KIVIK,3040000,2,living
2378,LIDHULT,560000,4,living
2379,FÄRLÖV,636000,3,living
238,VIMLE,6212000,1,dormitorio
2380,LYCKSELE,280000,2,living
2381,POÄNG,196000,4,living
2382,VALLENTUNA,1174400,2,living
2383,BRÅTHULT,200000,2,living
2384,GRÖNLID,4032000,1,living
2385,KIVIK,5516000,3,living
2386,LANDSKRONA,4796000,4,living
2387,VIMLE,6716000,4,living
2388,BRIMNES,876000,1,living
2389,VALLENTUNA,92800,5,living
239,LIDHULT,3232000,5,dormitorio
2390,VALLENTUNA,240000,4,living
2391,DELAKTIG,2160000,4,living
2392,VIMLE,3844000,2,living
2393,SÖDERHAMN,360000,1,living
2394,SÖDERHAMN,200000,3,living
2395,GRÖNLID,116000,1,living
2396,GRÖNLID,136000,3,living
2397,LIDHULT,6228000,4,living
2398,GRÖNLID,2876000,1,living
2399,NYHAMN,956000,4,living
24,EKEDALEN,276000,4,living
240,VIMLE,3296000,4,dormitorio
2400,GRÖNLID,3512000,3,living
2401,DELAKTIG,180000,3,living
2402,POÄNG,220000,4,living
2403,KUNGSHAMN,240000,1,living
2404,VALLENTUNA,256000,4,living
2405,KOARP,224000,3,living
2406,GRÖNLID,680000,3,living
2407,NORSBORG,816000,3,living
2408,GRÖNLID,160000,1,living
2409,VALLENTUNA,3683200,4,living
241,VIMLE,3412000,3,dormitorio
2410,LIDHULT,396000,2,living
2411,GRÖNLID,3892000,3,living
2412,NOCKEBY,516000,5,living
2413,DELAKTIG,220000,2,living
2414,VALLENTUNA,6390400,2,living
2415,DELAKTIG,60000,4,living
2416,KIVIK,316000,5,living
2417,LIDHULT,196000,4,living
2418,HAVSTEN,1736000,5,living
2419,NYHAMN,480000,3,living
242,STUVA / FRITIDS,796000,5,dormitorio
2420,VIMLE,120000,3,living
2421,VALLENTUNA,176000,1,living
2422,FLOTTEBO,1340800,3,living
2423,POÄNG,628000,1,living
2424,GRÖNLID,396000,1,living
2425,LIDHULT,5152000,2,living
2426,NORSBORG,256000,2,living
2427,VIMLE,560000,1,living
2428,STOCKSUND,240000,2,living
2429,LIDHULT,1596000,4,living
243,STUVA / FÖLJA,1584000,2,dormitorio
2430,VIMLE,396000,2,living
2431,DELAKTIG,1880000,3,living
2432,VIMLE,6212000,1,living
2433,VALLENTUNA,3292800,1,living
2434,VALLENTUNA,1840000,1,living
2435,VALLENTUNA,2710400,2,living
2436,VIMLE,3444000,5,living
2437,VALLENTUNA,4240000,4,living
2438,NORSBORG,1024000,1,living
2439,VIMLE,1032000,1,living
244,GONATT,876000,1,dormitorio
2440,FÄRLÖV,444800,4,living
2441,SANDBACKEN,264000,3,living
2442,VIMLE,1268000,4,living
2443,DELAKTIG,2480000,4,living
2444,LANDSKRONA,4396000,5,living
2445,LIDHULT,6592000,3,living
2446,VIMLE,3792000,4,living
2447,STOCKHOLM 2017,412800,1,living
2448,NORSBORG,64000,4,living
2449,VIMLE,80000,3,living
245,SUFFLETT,68000,3,dormitorio
2450,KIVIK,556000,4,living
2451,NORSBORG,224000,4,living
2452,VIMLE,152000,1,living
2453,STOCKSUND,80000,2,living
2454,VIMLE,1644000,4,living
2455,LANDSKRONA,6796000,1,living
2456,STOCKSUND,556000,2,living
2457,EKENÄS,316000,2,living
2458,VIMLE,648000,2,living
2459,GRÖNLID,716000,2,living
246,STUVA / FRITIDS,796000,5,dormitorio
2460,NORSBORG,3376000,3,living
2461,VIMLE,3828000,2,living
2462,SANDBACKEN,300000,4,living
2463,LIDHULT,4342400,2,living
2464,KIVIK,956800,2,living
2465,GRÖNLID,236000,4,living
2466,VIMLE,180000,2,living
2467,FÄRLÖV,316000,2,living
2468,GRÖNLID,880000,2,living
2469,LYCKSELE MURBO,1236000,5,living
247,FLOTTEBO,1596800,4,dormitorio
2470,LIDHULT,2486400,4,living
2471,NORSBORG,720000,2,living
2472,LIDHULT,160000,2,living
2473,KIVIK,116000,2,living
2474,NORSBORG,1088000,2,living
2475,LIDHULT,280000,4,living
2476,LANDSKRONA,80000,1,living
2477,GRÖNLID,300000,3,living
2478,GRÖNLID,436000,2,living
2479,GRÖNLID,1336000,1,living
248,LIDHULT,4672000,5,dormitorio
2480,VALLENTUNA,4636800,1,living
2481,DELAKTIG,1700000,1,living
2482,VIMLE,620000,1,living
2483,NYHAMN,1216000,5,living
2484,GRÖNLID,908000,1,living
2485,VIMLE,2012000,5,living
2486,LIDHULT,796000,4,living
2487,NORSBORG,1024000,4,living
2488,GRÖNLID,372000,4,living
2489,VIMLE,432000,4,living
249,LYCKSELE HÅVET,1316000,1,dormitorio
2490,VALLENTUNA,2156800,5,living
2491,GRÖNLID,2000000,4,living
2492,GRÖNLID,4888000,4,living
2493,GRÖNLID,812000,4,living
2494,VIMLE,40000,5,living
2495,GRÖNLID,1288000,2,living
2496,VIMLE,280000,2,living
2497,GRÖNLID,1156000,4,living
2498,VALLENTUNA,64000,3,living
2499,GRÖNLID,1008000,3,living
25,EKEDALEN,276000,1,living
250,GRÖNLID,2516000,4,dormitorio
2500,NORSBORG,464000,3,living
2501,RÖDEBY,55200,3,living
2502,HEMNES,1668000,4,living
2503,HAVSTEN,2496000,4,living
2504,NORSBORG,288000,2,living
2505,FLOTTEBO,1724800,2,living
2506,GRÖNLID,280000,5,living
2507,NORSBORG,400000,2,living
2508,LIDHULT,3596000,3,living
2509,FLOTTEBO,380800,5,living
251,LIDHULT,6298400,4,dormitorio
2510,STOCKSUND,80000,5,living
2511,VIMLE,412000,3,living
2512,POÄNG,300000,4,living
2513,VIMLE,340000,2,living
2514,FÄRLÖV,156000,2,living
2515,VIMLE,1520000,3,living
2516,VALLENTUNA,3558400,2,living
2517,KIVIK,5120000,2,living
2518,LIDHULT,280000,4,living
2519,LIDHULT,280000,5,living
252,STUVA / FÖLJA,788000,1,dormitorio
2520,LIDHULT,3232000,5,living
2521,DELAKTIG,220000,5,living
2522,LIDHULT,1756000,1,living
2523,LIDHULT,1440000,2,living
2524,VIMLE,1848000,3,living
2525,VALLENTUNA,192000,2,living
2526,GRÖNLID,440000,5,living
2527,NORSBORG,1328000,2,living
2528,KIVIK,4928000,5,living
2529,LIDHULT,440000,2,living
253,LIDHULT,4442400,5,dormitorio
2530,VIMLE,348000,2,living
2531,KIVIK,2120000,4,living
2532,NORSBORG,368000,4,living
2533,BRÅTHULT,244000,2,living
2534,GRÖNLID,556000,3,living
2535,LIDHULT,1856000,2,living
2536,VIMLE,576000,4,living
2537,HAVSTEN,2380000,4,living
2538,GRÖNLID,3280000,5,living
2539,LANDSKRONA,1440000,2,living
254,STUVA / FRITIDS,796000,5,dormitorio
2540,GRÖNLID,3008000,3,living
2541,VIMLE,692000,5,living
2542,LIDHULT,284800,5,living
2543,GRÖNLID,1636000,2,living
2544,LIDHULT,5036000,5,living
2545,VIMLE,1528000,3,living
2546,GRÖNLID,3840000,5,living
2547,LYCKSELE HÅVET,1316000,5,living
2548,GRÖNLID,912000,2,living
2549,VIMLE,1592000,3,living
255,JONAXEL,108000,2,dormitorio
2550,GRÖNLID,2832000,4,living
2551,NYHAMN,360000,2,living
2552,HEMNES,1756000,1,living
2553,FYRESDAL,911200,3,living
2554,GRÖNLID,720000,4,living
2555,LIDHULT,3126400,1,living
2556,GRÖNLID,476000,5,living
2557,GRÖNLID,2160000,4,living
2558,KIVIK,2848000,5,living
2559,GRÖNLID,7120000,4,living
256,OLAUS,232000,5,dormitorio
2560,LYCKSELE LÖVÅS,396000,3,living
2561,VIMLE,1120000,2,living
2562,VIMLE,1292000,5,living
2563,LIDHULT,3872800,4,living
2564,GRÖNLID,768000,3,living
2565,POÄNG,120000,2,living
2566,VIMLE,720000,5,living
2567,GRÖNLID,532000,5,living
2568,VIMLE,3208000,5,living
2569,VIMLE,548000,1,living
257,JONAXEL,732000,5,dormitorio
2570,VIMLE,620000,4,living
2571,HAVSTEN,3256000,4,living
2572,GRÖNLID,820000,5,living
2573,HOLMSUND,440000,2,living
2574,GRÖNLID,672000,4,living
2575,GRÖNLID,3416000,5,living
2576,LIDHULT,2512000,5,living
2577,VIMLE,3100000,2,living
2578,VIMLE,768000,5,living
2579,POÄNG,200000,5,living
258,KOLBJÖRN,276000,4,dormitorio
2580,GRÖNLID,1680000,2,living
2581,LIDHULT,4032000,5,living
2582,LIDHULT,4442400,3,living
2583,GRÖNLID,292000,3,living
2584,HAVSTEN,3140000,4,living
2585,DELAKTIG,1200000,5,living
2586,VIMLE,1024000,5,living
2587,GRÖNLID,860000,3,living
2588,GRÖNLID,5920000,3,living
2589,LIDHULT,6298400,4,living
259,JONAXEL,300000,3,dormitorio
2590,GRÖNLID,416000,3,living
2591,STOCKSUND,80000,5,living
2592,NORSBORG,976000,4,living
2593,VIMLE,528000,1,living
2594,GRÖNLID,4800000,4,living
2595,GRÖNLID,240000,3,living
2596,LIDHULT,4648000,4,living
2597,LIDHULT,676000,3,living
2598,VIMLE,1008000,5,living
2599,GRÖNLID,1280000,4,living
26,EKEDALEN,636800,2,living
260,IVAR,1108000,4,dormitorio
2600,NORSBORG,272000,2,living
2601,GRÖNLID,4560000,1,living
2602,GRÖNLID,668000,3,living
2603,VALLENTUNA,3337600,1,living
2604,GRÖNLID,1000000,2,living
2605,LIDHULT,4982400,1,living
2606,KIVIK,760000,1,living
2607,FLEKKE,1196000,5,living
2608,NOCKEBY,120000,3,living
2609,LIDHULT,1400000,2,living
261,GERSBY,76000,2,dormitorio
2610,HOLMSUND,396000,4,living
2611,FLEKKE,1668000,2,living
2612,BRIMNES,1348000,1,living
2613,GRÖNLID,836000,4,living
2614,HÄSSELBY,236000,4,living
2615,GRÖNLID,1520000,5,living
2616,NORSBORG,1072000,3,living
2617,FLOTTEBO,252800,1,living
2618,LIDHULT,2556800,2,living
2619,VIMLE,2356000,1,living
262,KALLAX,92000,3,dormitorio
2620,NORSBORG,848000,5,living
2621,LIDHULT,6198400,4,living
2622,LYCKSELE HÅVET,636000,3,living
2623,GRÖNLID,4480000,4,living
2624,LIDHULT,1916800,2,living
2625,GRÖNLID,4640000,3,living
2626,LYCKSELE MURBO,556000,2,living
2627,GRÖNLID,1120000,5,living
2628,MELLTORP,159200,2,living
2629,LJUV,196000,4,living
263,LACK,159200,3,dormitorio
2630,MALM,380000,2,living
2631,MELLTORP / ADDE,143200,1,living
2632,LINNMON / ADILS,216000,3,living
2633,SKÅDIS,64000,5,living
2634,GLADOM,47200,4,living
2635,MICKE,220800,5,living
2636,LACK,71200,1,living
2637,MALM,300000,4,living
2638,LACK,24000,3,living
2639,MICKE,140000,1,living
264,HYLLIS,47200,2,dormitorio
2640,LINNMON / ADILS,88800,4,living
2641,LINDVED,68000,5,living
2642,VITTSJÖ,143200,1,living
2643,KNARREVIK,31200,3,living
2644,LACK,119200,3,living
2645,VITTSJÖ,127200,1,living
2646,TÄRENDÖ,100000,2,living
2647,VITTSJÖ,103200,2,living
2648,LINNMON / ALEX,368000,4,living
2649,KVISTBRO,156000,1,living
265,KALLAX,200000,2,dormitorio
2650,KALLAX,360000,3,living
2651,LINNMON / ADILS,95200,1,living
2652,LILLÅSEN,500000,2,living
2653,LUBBAN,220000,1,living
2654,HEMNES,396000,1,living
2655,LINNMON / ADILS,116000,5,living
2656,LINNMON / LERBERG,140000,1,living
2657,MICKE,316000,4,living
2658,RÅSKOG,151200,4,living
2659,GLADOM,156000,3,living
266,JONAXEL,140000,2,dormitorio
2660,FJÄLLBO,236000,3,living
2661,VITTSJÖ,199200,2,living
2662,LIATORP,516000,5,living
2663,LINNMON / GODVIN,148000,2,living
2664,MICKE,552000,1,living
2665,GRANBODA,236000,2,living
2666,HOL,316000,2,living
2667,MELLTORP,79200,3,living
2668,BERGENES,7200,1,living
2669,LINNMON / ALEX,744000,4,living
267,HYLLIS,31200,3,dormitorio
2670,LACK,23200,3,living
2671,FJÄLLBO,236000,1,living
2672,PÅHL,360000,4,living
2673,LOMMARP,436000,2,living
2674,MICKE,360800,1,living
2675,LJUV,196000,5,living
2676,SNIGLAR,116000,1,living
2677,SMÅGÖRA,76000,2,living
2678,FREKVENS,81200,4,living
2679,STOCKHOLM,796000,1,living
268,LACK,31200,4,dormitorio
2680,ALEX,160000,3,living
2681,LINNMON / ALEX,440000,5,living
2682,MELLTORP / ADDE,287200,3,living
2683,HEMNES,476000,4,living
2684,LINNMON / ADILS,240000,1,living
2685,ALEX,636000,3,living
2686,BURVIK,103200,2,living
2687,LIATORP,356000,5,living
2688,LINNMON / ALEX,384000,2,living
2689,TOFTERYD,636000,2,living
269,LAIVA,68000,1,dormitorio
2690,STUVA,140000,2,living
2691,VITTSJÖ,443200,3,living
2692,KVISTBRO,140000,5,living
2693,KULLEN,71200,4,living
2694,LISTERBY,476000,3,living
2695,HEMNES,636000,1,living
2696,PÅHL,100000,2,living
2697,LÖVBACKEN,239200,1,living
2698,NYBODA,300000,5,living
2699,NORDEN,719200,3,living
27,HENRIKSDAL,556000,5,living
270,SVALNÄS,216000,2,dormitorio
2700,LINNMON / ADILS,188000,2,living
2701,MALM,516000,1,living
2702,LÄTT,108000,1,living
2703,LUNNARP,207200,4,living
2704,LINNMON / LERBERG,156000,1,living
2705,ROTHULT,76000,2,living
2706,LINNMON / ALEX,312000,2,living
2707,BRIMNES,124000,5,living
2708,LACK,31200,1,living
2709,GERTON / ODDVALD,436000,3,living
271,KALLAX,24000,3,dormitorio
2710,HEMNES,180000,2,living
2711,GAMLEHULT,260000,3,living
2712,NORDKISA,196000,4,living
2713,FLOTTEBO,64000,1,living
2714,LIATORP,196000,5,living
2715,TÄRENDÖ / ADDE,228000,4,living
2716,BRIMNES,276000,4,living
2717,MALMSTA,716000,3,living
2718,ISBERGET,8000,5,living
2719,THYGE,396000,5,living
272,VITTSJÖ,196000,5,dormitorio
2720,LINNMON / ALEX,636000,4,living
2721,LINNMON / LALLE,308000,4,living
2722,LACK,111200,4,living
2723,NORBERG,180000,3,living
2724,BRUSALI,236000,5,living
2725,STOCKHOLM,636000,1,living
2726,NIKKEBY,236000,2,living
2727,VEJMON,380000,2,living
2728,HOL,180000,3,living
2729,LUNNARP,127200,1,living
273,BILLY,148000,4,dormitorio
2730,LJUV,380000,4,living
2731,YPPERLIG,196000,3,living
2732,LIERSKOGEN,180000,2,living
2733,JÄPPLING,436000,2,living
2734,REGISSÖR,596000,4,living
2735,JOKKMOKK,439200,2,living
2736,INGO,220000,2,living
2737,VITTSJÖ,487200,3,living
2738,LINNMON / LERBERG,140000,3,living
2739,TYSSEDAL,600000,4,living
274,BILLY,116000,1,dormitorio
2740,TRYSIL,140000,4,living
2741,LINNMON / HILVER,620000,2,living
2742,GRUNDSUND,276000,3,living
2743,BRUSALI,260000,1,living
2744,KRAGSTA,396000,2,living
2745,NYBODA,140000,1,living
2746,LINNMON / ADILS,132000,1,living
2747,MARYD,276000,4,living
2748,PÅHL,80000,3,living
2749,LINNMON,47200,3,living
275,JONAXEL,60000,4,dormitorio
2750,NORDKISA,380800,5,living
2751,KORNSJÖ,596000,3,living
2752,BRÄDA,12000,2,living
2753,KORNSJÖ,156000,3,living
2754,INGATORP,1156000,5,living
2755,SANDARED,276000,1,living
2756,BEKANT,1096000,5,living
2757,ADILS,12000,2,living
2758,ASKVOLL,140000,5,living
2759,GUALÖV,220000,2,living
276,HYLLIS,109600,2,dormitorio
2760,LINNMON,40800,3,living
2761,INGATORP,476000,2,living
2762,ALEX,276000,1,living
2763,KULLABERG,556000,1,living
2764,LISTERBY,316000,5,living
2765,LISTERBY,396000,1,living
2766,ANVÄNDBAR,380800,3,living
2767,LJUV,156000,2,living
2768,VILTO,69600,1,living
2769,LISABO,556000,3,living
277,KALLAX,360000,5,dormitorio
2770,HAVSTA,476000,2,living
2771,KLIMPEN,1272000,3,living
2772,HAVSTA,396000,2,living
2773,LINNMON / ODDVALD,204000,1,living
2774,PÅHL,316000,4,living
2775,LINNMON / ALEX,284800,1,living
2776,MALM,132000,1,living
2777,BYLLAN,55200,2,living
2778,LERHAMN,239200,4,living
2779,VIGGJA,79200,1,living
278,IVAR,28000,1,dormitorio
2780,SVALNÄS,496000,3,living
2781,LJUV,276000,1,living
2782,TYSSEDAL,740000,3,living
2783,LERBERG,36000,1,living
2784,BESTÅ BURS,716000,4,living
2785,GERTON,316000,3,living
2786,GLASHOLM / ALEX,772000,3,living
2787,LINNMON / GODVIN,220000,2,living
2788,SVALSTA,319200,5,living
2789,BEKANT,39200,4,living
279,KALLAX,156000,3,dormitorio
2790,SYVDE,476000,1,living
2791,SUNDSTA,276000,5,living
2792,MALMSTA,476000,3,living
2793,ARKELSTORP,476000,5,living
2794,ÖNSKLIG,47200,1,living
2795,SONGESAND,124000,1,living
2796,MELLTORP / TEODORES,231200,5,living
2797,FUSION,956800,3,living
2798,LISABO,596000,1,living
2799,KRAGSTA,476000,1,living
28,STENSELE / NORRARYD,1072000,5,living
280,VITTSJÖ,180000,3,dormitorio
2800,FINNVARD,128000,4,living
2801,SUNDVIK,140000,5,living
2802,SETSKOG,127200,3,living
2803,TINGBY,159200,5,living
2804,NORDEN,719200,3,living
2805,LISTERBY,556000,4,living
2806,PÅHL,236000,1,living
2807,LINNMON / GODVIN,120800,2,living
2808,RYDEBÄCK,396000,2,living
2809,LERHAMN,319200,5,living
281,HEJNE,132000,1,dormitorio
2810,RESÖ,164000,1,living
2811,VEJMON,276000,1,living
2812,TINGBY,119200,4,living
2813,INGATORP / INGOLF,2092000,3,living
2814,GLASHOLM / ALEX,828000,1,living
2815,SUMMERA,36000,5,living
2816,GAMLARED,316000,2,living
2817,BEKANT,1060000,4,living
2818,GAMLARED / LERHAMN,548000,3,living
2819,LINNMON / LERBERG,212000,4,living
282,LOMMARP,380800,4,dormitorio
2820,KNOTTEN,444800,4,living
2821,BEKANT,1111200,3,living
2822,KLIMPEN / LALLE,620000,2,living
2823,GERTON,1028000,3,living
2824,LINNMON / GODVIN,300800,3,living
2825,TYSSEDAL,260000,3,living
2826,MICKE,140000,5,living
2827,TRULSTORP,516000,4,living
2828,LINNMON,180000,3,living
2829,SUNDVIK,112000,5,living
283,IVAR,236000,5,dormitorio
2830,LINNMON / ALEX,440000,5,living
2831,BJURSTA,180000,2,living
2832,MELLTORP / NILSOVE,711200,1,living
2833,BEKANT,88000,2,living
2834,ODDVALD,60000,1,living
2835,LINNMON,12000,2,living
2836,KLIMPEN,1172000,5,living
2837,MÖJLIGHET,12000,1,living
2838,IKEA PS 2017,277200,3,living
2839,HEMNES,956800,1,living
284,FJÄLLBO,396000,2,dormitorio
2840,LISABO,436000,5,living
2841,SLÄKT,236000,5,living
2842,LINNMON / OLOV,300000,1,living
2843,VÄDRA,76000,4,living
2844,OLOV,40000,3,living
2845,INGATORP,476000,1,living
2846,LINNMON,84000,1,living
2847,LINNMON / ALEX,392000,3,living
2848,PÅHL,336000,3,living
2849,BEKANT,400000,5,living
285,OBSERVATÖR,12000,3,dormitorio
2850,MELLTORP / MARIUS,119200,1,living
2851,TRANARÖ,76000,1,living
2852,MELLTORP / NISSE,157600,1,living
2853,NORRÅKER,476800,3,living
2854,SUNDVIK,636800,4,living
2855,HILVER,276000,3,living
2856,GODVIN,20000,2,living
2857,EKET,64000,1,living
2858,LINNMON / KRILLE,324000,4,living
2859,MAMMUT,103200,3,living
286,KALLAX,400000,3,dormitorio
2860,SMÅGÖRA,296000,1,living
2861,ALEX,220000,2,living
2862,HAVSTA,356000,5,living
2863,TOMMARYD,556000,1,living
2864,MAMMUT,103200,3,living
2865,TÄRENDÖ / GUNDE,196000,2,living
2866,SMÅGÖRA,220000,4,living
2867,BJÖRKSNÄS,316000,4,living
2868,LALLE,60000,3,living
2869,NORRÅKER,316000,1,living
287,BILLY,76000,2,dormitorio
2870,NYBODA,220000,3,living
2871,LINNMON / ODDVALD,260000,1,living
2872,BEKANT,724000,4,living
2873,BEKANT,2360000,3,living
2874,HEMNES,300000,5,living
2875,LERHAMN,783200,1,living
2876,SANDARED,356000,5,living
2877,BEKANT,1196000,2,living
2878,KLIMPEN,276000,1,living
2879,PÅHL,340000,1,living
288,EKET,524800,4,dormitorio
2880,LINNMON / GODVIN,220000,5,living
2881,MÖCKELBY,1996000,3,living
2882,IDÅSEN,2396000,3,living
2883,EKEDALEN / HENRIKSDAL,2212000,2,living
2884,HILVER,80000,1,living
2885,LINNMON / ADILS,140000,5,living
2886,LINNMON / KRILLE,380000,1,living
2887,LINNMON / LALLE,380000,4,living
2888,MAMMUT,119200,3,living
2889,LERHAMN,471200,2,living
289,BILLY,1208000,3,dormitorio
2890,FREDDE,876000,1,living
2891,MELLTORP / TEODORES,463200,1,living
2892,LISABO,236000,2,living
2893,BEKANT,896000,1,living
2894,VANGSTA,436000,3,living
2895,MELLTORP / NISSE,237600,4,living
2896,TYSSEDAL,316000,1,living
2897,STOCKHOLM 2017,412800,1,living
2898,MÖRBYLÅNGA,1996000,1,living
2899,INGATORP,476000,2,living
29,STENSELE,440000,2,living
290,LACK,79200,1,dormitorio
2900,SKARSTA,800000,4,living
2901,SKÖTSAM,20000,2,living
2902,LISABO / LEIFARNE,1340000,3,living
2903,KLIMPEN,1232000,4,living
2904,BEKANT,751200,4,living
2905,VÄDRA,24000,5,living
2906,KLIMPEN,160000,2,living
2907,ARKELSTORP,636000,1,living
2908,ÖVRARYD,508000,1,living
2909,TORSKLINT,80000,4,living
291,EKET,176000,2,dormitorio
2910,BEKANT,540000,3,living
2911,BEKANT,1415200,5,living
2912,BEKANT,4944000,5,living
2913,MÖCKELBY / HENRIKSDAL,3412000,5,living
2914,ARKELSTORP,756000,1,living
2915,STUVA / FRITIDS,648000,2,living
2916,INGATORP,556000,2,living
2917,VIKHAMMER,316000,4,living
2918,EKEDALEN,636000,5,living
2919,STUVA,436000,1,living
292,GNEDBY,100000,2,dormitorio
2920,HILVER / LERBERG,348000,3,living
2921,SKOGSTA / NORRARYD,2844000,5,living
2922,LINNMON / LERBERG,140000,3,living
2923,LINNMON / ADILS,116000,4,living
2924,BEKANT,1004000,5,living
2925,BJURSTA,956000,4,living
2926,KALLAX,604000,1,living
2927,MÖRBYLÅNGA / BALTSAR,4852000,2,living
2928,GLASHOLM / ODDVALD,396000,4,living
2929,LINNMON / OLOV,280800,4,living
293,LIATORP,360000,5,dormitorio
2930,YPPERLIG,220000,5,living
2931,BEKANT,5291200,1,living
2932,SVALNÄS,1472000,2,living
2933,KLIMPEN,1052000,5,living
2934,INGATORP / INGOLF,2180000,2,living
2935,LINNMON / KRILLE,308000,2,living
2936,BEKANT,4819200,1,living
2937,BEKANT,831200,4,living
2938,BEKANT,1900000,3,living
2939,LINNMON / ADILS,188000,2,living
294,BESTÅ,20000,5,dormitorio
2940,INGATORP,756000,2,living
2941,MELLTORP / ADDE,287200,1,living
2942,EKET,75200,5,living
2943,LINNMON,156000,1,living
2944,LINNMON / OLOV,228000,3,living
2945,FLISAT,359200,1,living
2946,GAMLARED / STEFAN,452000,1,living
2947,GERTON,64000,1,living
2948,NORDLI,340000,3,living
2949,LINNMON / GODVIN,164000,4,living
295,LACK,15200,3,dormitorio
2950,BEKANT,1035200,3,living
2951,PÅHL,260000,4,living
2952,BEKANT,1060000,1,living
2953,NORRÅKER / NORRARYD,732000,1,living
2954,SMÅGÖRA,372000,3,living
2955,GAMLEBY,1980000,5,living
2956,LINNMON / FINNVARD,396000,2,living
2957,KLIMPEN,1828000,5,living
2958,EKEDALEN,636800,4,living
2959,GERTON,572000,1,living
296,IVAR,456000,2,dormitorio
2960,INGATORP / HENRIKSDAL,2100000,1,living
2961,IDÅSEN,2276000,5,living
2962,BEKANT,660000,4,living
2963,BEKANT,4822400,5,living
2964,ÅMLIDEN / KRILLE,476000,2,living
2965,BEKANT,700000,1,living
2966,LINNMON / OLOV,332000,2,living
2967,BEKANT,2336000,3,living
2968,ALVARET,76000,2,living
2969,EKEDALEN / ODGER,1580000,4,living
297,EKET,496000,3,dormitorio
2970,EKEDALEN / BERNHARD,4372000,3,living
2971,SLÄHULT,492000,5,living
2972,RYDEBÄCK,240000,2,living
2973,LINNMON / ALEX,344000,1,living
2974,LINNMON / KRILLE,380000,1,living
2975,INGATORP / INGOLF,1380000,4,living
2976,LEN,71200,5,living
2977,LERHAMN,239200,4,living
2978,SKOGSTA,1596000,4,living
2979,LISABO,316000,4,living
298,BILLY / OXBERG,732000,5,dormitorio
2980,SKOGSTORP,1436000,3,living
2981,LINNMON / ADILS,188000,2,living
2982,IDÅSEN,1036000,5,living
2983,MARKERAD,669600,1,living
2984,EKEDALEN / EKEDALEN,1900000,4,living
2985,KRILLE,60000,1,living
2986,MELLTORP / JANINGE,879200,4,living
2987,NORRÅKER,476000,2,living
2988,TINGBY,796000,2,living
2989,BEKANT,1036000,2,living
299,HEJNE,36000,2,dormitorio
2990,IDÅSEN,1272000,5,living
2991,ÅMLIDEN / OLOV,396000,4,living
2992,LISABO / RÖNNINGE,1660000,4,living
2993,EKEDALEN / ODGER,1580000,5,living
2994,YPPERLIG,532000,4,living
2995,BEKANT,675200,2,living
2996,NORRÅKER / RÖNNINGE,868000,3,living
2997,LINNMON / LERBERG,212000,1,living
2998,BEKANT,3392000,2,living
2999,BEKANT,1480000,2,living
3,STIG,55200,2,living
30,NORRÅKER,476000,4,living
300,FINNBY,119200,4,dormitorio
